"paper_id","title","abstract","year","journal","doi","mag_field_of_study","has_pdf_parse","has_pdf_parsed_abstract","has_pdf_parsed_body_text","s2_url","seed"
"11385055","Chromosomal evolution of Escherichia coli for the efficient production of lycopene","BACKGROUND ::: Plasmid-based overexpression of genes has been the principal strategy for metabolic engineering. However, for biotechnological applications, plasmid-based expression systems are not suitable because of genetic instability, and the requirement for constant selective pressure to ensure plasmid maintenance. ::: ::: ::: RESULTS ::: To overcome these drawbacks, we constructed an Escherichia coli lycopene production strain that does not carry a plasmid or an antibiotic marker. This was achieved using triclosan-induced chromosomal evolution, a high gene copy expression system. The engineered strain demonstrated high genetic stability in the absence of the selective agent during fermentation. The replacement of native appY promoter with a T5 promoter, and the deletion of the iclR gene in E. coli CBW 12241 further improved lycopene production. The resulting strain, E. coli CBW 12241(ΔiclR, PT5-appY), produced lycopene at 33.43 mg per gram of dry cell weight. ::: ::: ::: CONCLUSIONS ::: A lycopene hyper-producer E. coli strain that does not carry a plasmid or antibiotic marker was constructed using triclosan-induced chromosomal evolution. The methods detailed in this study can be used to engineer E. coli to produce other metabolites.",2013,"BMC Biotechnology","10.1186/1472-6750-13-6",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:11385055",21356
"46856551","Human Psoriatic Skin in Organ Culture: Comparison with Normal Skin Exposed to Exogenous Growth Factors and Effects of an Antibody to the EGF Receptor","Organ cultures were established from psoriatic lesional skin of 24 different individuals and maintained for 8 days under serum-free, growth-factor-free conditions. Nonlesional skin from 14 of the same",1998,"Pathobiology","10.1159/000028031",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:46856551",21356
"208019826","Primary desmoplastic small-round-cell tumor of the ovary","Background ::: Desmoplastic small-round-cell tumor (DSRCT) is an extremely rare and highly aggressive malignancy. It is of yet unclear origin, but it is assumed to be of a mesothelial origin based on its tendency for widespread metastasis in serosal linings.",2019,"Journal of the Egyptian National Cancer Institute","10.1186/s43046-019-0001-4",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:208019826",21356
"33776621","Impaired response of atrial natriuretic peptide to acute water load in obesity and in anorexia nervosa.","Plasma atrial natriuretic peptide (ANP) concentrations were determined in basal conditions and after infusion of 1000 ml of 0.9% NaCl in women with anorexia nervosa, in normotensive obese women and in healthy women of the control group. Additionally, in the obese women and in the controls, plasma ANP was measured after iv injection of clonidine. Anorectic patients were investigated in the period of weight loss (mean deficit of body weight was 40%). The mean body mass index (BMI) in the obese women was 36.44 +/- 0.36 kg/m2. Basal plasma ANP concentrations were significantly higher in both anorectic and obese women (p < 0.001 and p < 0.01, respectively). The response of ANP to acute water load was markedly blunted in anorexia nervosa and in obesity (delta % = 232% in control group, 14% in anorexia nervosa and 21% in obesity. A significant increase of ANP was found after iv injection of clonidine in the control group and in obesity (p < 0.001 and p < 0.01, respectively). However, the increase of response (expressed as a percentage change) in obese patients was lower than that in the control group (delta % = 64% and 199%, respectively). The response of ANP to alpha 2-adrenergic stimulation was higher than to hemodynamic stimulus. Our results suggest that the disturbed control of neuropeptides and neurotransmitters as well as changes in peripheral metabolism may explain the impaired responsibility of ANP to hemodynamic stimuli in anorectic and obese patients.",1995,"European journal of endocrinology","10.1530/eje.0.1320147",,TRUE,FALSE,TRUE,"https://api.semanticscholar.org/CorpusID:33776621",21356
"14550331","Preoperative Physical Activity Level Has No Relationship to the Degree of Recovery One Year after Primary Total Hip or Knee Arthroplasty: A Cohort Study","Background: When it comes to prevalidation, it is assumed that a higher preoperative level of physical activity leads to better postoperative recovery. However current literature is inconclusive about the effect of prevalidation on functional recovery of patients with primary osteoarthritis (OA) who underwent a THA or TKA. Therefore the aim of this study is to analyse one of the major assumptions underlying the potential effectiveness of prevalidation namely the relationship between preoperative physical activity level and postoperative recovery one year after THA or TKA in a group of 658 OA patients. Methods and Results: From 2006 to 2012, 1061 patients underwent a primary THA or TKA at University Medical Center Groningen. Preoperative and one-year postoperative patients filled in the SQUASH questionnaire to get an impression of their physical activity level, and the WOMAC questionnaire to obtain insight into degree of recovery. Missing data were multiply imputed. No relationship was found between the preoperative total (B-coefficient=0.03, CI95% = -0.033-0.093) and leisure-time physical activity level (B-coefficient=0.042, CI95% = -0.009-0.093) neither for preoperative compliance with the Dutch Recommendation for Health-Enhancing Physical Activity (B-coefficient=0.002, CI95% = -0.053-0.057), and the degree of recovery one year after surgery. Conclusion: The preoperative physical activity level had no relation with the degree of recovery one year after THA or TKA. The results do not support one of the major assumptions behind prevalidation, which assumes that a higher preoperative physical activity level will lead to a better recovery after THA or TKA.",2014,"PLoS ONE","10.1371/journal.pone.0115559",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:14550331",21356
"13541107","Diffusion Tensor Imaging in Male Premutation Carriers of the Fragile X Mental Retardation Gene","Fragile X-associated tremor/ataxia syndrome (FXTAS) is a late-onset neurodegenerative disorder that is caused by premutation expansions (55 – 200 CGG repeats) in the 5’ untranslated region of the fragile X mental retardation gene (FMR1) 1. Males have higher risk of developing FXTAS than females, affecting more than one third of male premutation carriers older than 50 years of age 2. Although intention tremor and ataxia constitute the core clinical features of FXTAS, the main symptoms also include cognitive decline, autonomic dysfunction, neuropathy and psychiatric features including anxiety, depression, and apathy 3. ::: ::: The pathogenetic mechanism of FXTAS is not yet fully understood. However, an RNA “toxic” gain-of-function model has been supported by several lines of evidence including the observation of abnormally elevated FMR1 mRNA levels for premutation alleles 4. Previous postmortem histological studies examined the pathological processes in the FXTAS brain and revealed eosinophilic intranuclear inclusions in neurons and astrocytes throughout the cerebrum and brainstem with particularly pronounced concentration in the hippocampus 5. Prominent neuropathological features were also found in the cerebellum, including spongiform changes in the deep cerebellar white matter 5,6. ::: ::: There have been only a few in vivo MRI morphometric studies that have examined brain pathology in patients with FXTAS. The T2 hyperintensity signal in the middle cerebellar peduncle and periventricular zones has been reported as a neuroradiological hallmark of FXTAS 7. Our previous MRI study has revealed volume reductions in the cerebrum, cerebellum, and brainstem in FXTAS 8,9. Similarly, a previous voxel-based morphometry study on male premutation carriers revealed reduced voxel density in several brain regions, including the cerebellum and amygdalo-hippocampal complex 10. Together with the postmortem findings, the available evidence is suggestive of pronounced pathological changes in, but not limited to, the cerebellar-brainstem and limbic systems in the premutation carriers. ::: ::: In the present study, we use diffusion tensor imaging (DTI) technology to examine the white matter abnormalities in male premutation carriers with and without FXTAS. DTI is a relatively new MRI tool for studying the white matter microarchitecture 11,12. Fractional anisotropy (FA) provides a useful measure for the degree of restriction of water diffusion in tract fibers. Recent studies indicated that axial diffusivity (magnitude of principal longitudinal diffusivity) and radial diffusivity (mean of diffusivity along the other two orthogonal directions) can be also informative because increases in the two measures may be selectively associated with different aspects of underlying white matter pathology, that is, axonal damage and demyelination 13-15. Here, we employed an automated tract of interest (TOI) analysis for major white matter tracts in the cerebellar-brain and limbic systems by using the White Matter Parcellation Map (WMPM) 16,17. To compare results across multiple methodologies, we also performed Tract-Based Spatial Statistics (TBSS), a recently developed voxel-based analysis of DTI data in which issues of misregistration can be greatly circumvented 18. We further performed regression analyses using molecular measures of the FMR1 gene, namely, CGG repeat size and levels of mRNA elevation, in order to examine possible effects of these factors on white matter pathology.",2011,"Movement disorders : official journal of the Movement Disorder Society","10.1002/mds.23646",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:13541107",21356
"14760047","Implementing Quality by Design in Pharmaceutical Salt Selection: A Modeling Approach to Understanding Disproportionation","Purpose ::: Salts of active pharmaceutical ingredients are often used to enhance solubility, dissolution rate, or take advantage of other improved solid-state properties. The selected form must be maintained during processing and shelf-life to ensure quality. We aimed to develop a model to quantify risk of disproportionation, where the salt dissociates back to the freebase form.",2012,"Pharmaceutical Research","10.1007/s11095-012-0863-9",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:14760047",21356
"22321337","Evolution of a key trait greatly affects underground community assembly process through habitat adaptation in earthworms","Underground community assemblies have not been studied well compared with aboveground communities, despite their importance for our understanding of whole ecosystems. To investigate underground community assembly over evolutionary timescales, we examined terrestrial earthworm communities (Oligochaeta: Haplotaxida) in conserved mountainous primary forests in Japan as a model system. We collected 553 earthworms mostly from two dominant families, the Megascolecidae and the Lumbricidae, from 12 sites. We constructed a molecular taxonomic unit tree based on the analysis of three genes to examine the effects of a biogeographic factor (dispersal ability) and an evolutionary factor (habitat adaptation) on the earthworm community assembly process. The phylogenetic distance of the earthworm communities among sites was positively correlated with geographic distance when intraspecific variation was included, indicating that the divergence within species was affected by biogeographic factors. The community assembly process in the Megascolecidae has also been affected by environmental conditions in relation to an evolutionary relationship between habitat environment and intestinal cecum type, a trait closely related to habitat depth and diet, whereas that in the Lumbricidae has not been affected as such. Intestinal cecum type showed a pattern of niche conservatism in the Megascolecidae lineage. Our results suggest that investigating the evolution of a key trait related to life history can lead to the clear description of community assembly process over a long timescale and that the community assembly process can differ greatly among related lineages even though they live sympatrically.",2018,"Ecology and evolution","10.1002/ece3.3777",,TRUE,FALSE,TRUE,"https://api.semanticscholar.org/CorpusID:22321337",21356
"119605018","Revisiting the Hahn-Banach Theorem and Nonlinear Infinite Programming","[REVISED VERSION] The aim of this paper is to state a sharp version of the K\""onig supremum theorem, an equivalent reformulation of the Hahn--Banach theorem. We apply it to derive statements of the Lagrange multipliers, Karush-Kuhn-Tucker and Fritz John type, for nonlinear infinite programs. We also show that a weak concept of convexity coming from minimax theory, infsup-convexity, is the adequate one for this kind of results.",2016,"arXiv: Functional Analysis","10.1016/j.jmaa.2017.06.007",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:119605018",21356
"14181889","Influence of synthetic superparamagnetic iron oxide on dendritic cells","Background: ::: This study investigated the influence of synthetic superparamagnetic iron oxide (SPIO) on dendritic cells and provides a possible method for labeling these cells.",2011,"International Journal of Nanomedicine","10.2147/IJN.S23240",,TRUE,FALSE,TRUE,"https://api.semanticscholar.org/CorpusID:14181889",21356
"7319452","Toxicity Study of Silver Nanoparticles Synthesized from Suaeda monoica on Hep-2 Cell Line","Recently there has been fabulous excitement in the nano-biotechnological area for the study of nanoparticles synthesis using some natural biological system, which has led the growth advanced nanomaterials. This intention made us to assess the biologically synthesized silver nanoparticles from the leaf of Suaeda monoica (S.monoica) using 1 mM silver nitrate. The leaf extract of S.monoica incubated with 1 mM silver nitrate solution and characterized by UV- spectrometer and AFM. The effect of synthesized silver nanoparticles on Human Epidermoid Larynx Carcinoma cell line was evaluated by the MTT colorimetric technique. As a result we observed gradual change in the colour of extract from greenish to brown. The synthesized silver nanoparticles confirmed by UV at 430 nm and spherical shape identified in the range of 31 nm under AFM. The effect of silver nanoparticles on Human Epidermoid Larynx Carcinoma cell line exhibits a dose-dependent toxicity for the cell tested and the viability of Hep-2 cells decreased to 50% (IC50) at the concentration of 500 nM. Further findings will be determined the exact mechanisms of this cost effective Nano-treatments.",2012,"Avicenna Journal of Medical Biotechnology",NA,,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:7319452",21356
"23201355","The intelligence quotient of school aged children delivered by cesarean section and vaginal delivery","BACKGROUND ::: There has always been an asking question with physicians and health staff whether delivery mode can effect on child intelligence. This study was conducted to compare the intelligence quotient (IQ) of school aged children delivered by cesarean section and vaginal delivery in Mashhad, Iran. ::: ::: ::: METHODS ::: This study conducted in two stages; a cross-sectional section in which 5000 randomly selected children, who were 6-7 years old, attended at 10 Cognitive Examination Posts in Mashhad. The examination was performed by the Exceptional Education and Training Institute affiliated to Ministry of Education for all 6-7 years old children at the entry to the primary school. At the second stage, we selected two matched groups of 189 children who delivered by cesarean section or spontaneous vaginal delivery and then compared their IQ scores. ::: ::: ::: RESULTS ::: The cesarean delivery group had significantly higher IQ test scores. Maternal and paternal educational levels were related to children's IQ scores. After adjusting of maternal and paternal education, maternal age and parity, there was not any significant difference between IQ scores of cesarean delivery and natural vaginal delivery groups 101(3.67) vs. 100.7(4.28). ::: ::: ::: CONCLUSIONS ::: Based on our findings, the association between cesarean deliveries with better cognitive development in children cannot be supported.",2010,"Iranian Journal of Nursing and Midwifery Research","10.1016/S0020-7292(09)62266-9",,TRUE,TRUE,TRUE,"https://api.semanticscholar.org/CorpusID:23201355",21356
"40492123","Biobased organic acids production by metabolically engineered microorganisms","Bio-based production of organic acids via microbial fermentation has been traditionally used in food industry. With the recent desire to develop more sustainable bioprocesses for production of fuels, chemicals and materials, the market for microbial production of organic acids has been further expanded as organic acids constitute a key group among top building block chemicals that can be produced from renewable resources. Here we review the current status for production of citric acid and lactic acid, and we highlight the use of modern metabolic engineering technologies to develop high performance microbes for production of succinic acid and 3-hydroxypropionic acid. Also, the key limitations and challenges in microbial organic acids production are discussed.",2016,"Current opinion in biotechnology","10.1016/j.copbio.2015.11.004",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:40492123",21356
"15499228","Significant clinical response of progressive recurrent ovarian clear cell carcinoma to glypican-3-derived peptide vaccine therapy","Carcinoembryonic antigen glypican-3 (GPC3) is expressed by >40% of ovarian clear cell carcinoma (CCC) and is a promising immunotherapeutic target. We previously reported the safety of and immunological and clinical responses to a GPC3-derived peptide vaccine in a phase I clinical trial of patients with advanced hepatocellular carcinoma (HCC). Although the efficacy of the GPC3-derived peptide vaccine against HCC patients was evaluated, other GPC3-positive cancer patients have not yet been investigated. Therefore, we conducted a phase II trial to evaluate the clinical outcome of ovarian CCC patients treated with a GPC3-derived peptide vaccine. The GPC3 peptide was administered at a dose of 3 mg per body. Patients received an intradermal injection of the GPC3 peptide emulsified with incomplete Freund’s adjuvant. Vaccinations were performed biweekly from the first until the 6th injection and were then repeated at 6-week intervals after the 7th injection. Treatment continued until disease progression. We herein present two patients with chemotherapy-refractory ovarian CCC who achieved a significant clinical response in an ongoing trial of a GPC3 peptide vaccine. Case 1, a 42-year-old patient with advanced recurrent ovarian CCC with liver and retroperitoneal lymph node metastases, received the HLA-A24-restricted GPC3 peptide vaccine. Contrast-enhanced CT at week 10 revealed a partial response (PR) using RECIST criteria. Case 2 was a 67-year-old female with multiple lymph node metastases. She was injected with the HLA-A2-restricted GPC3 peptide vaccine. According to RECIST, PR was achieved at week 37. The stabilization of their diseases over one year provided us with the first clinical evidence to demonstrate that GPC3 peptide-based immunotherapy may significantly prolong the overall survival of patients with refractory ovarian CCC.",2013,"Human Vaccines & Immunotherapeutics","10.4161/hv.27217",,TRUE,FALSE,TRUE,"https://api.semanticscholar.org/CorpusID:15499228",21356
"1255734","Cytoskeletal abnormalities in the failing heart: out on a LIM?","The “modern” era in our understanding of heart failure began around 1990, when unexpected results from clinical trials indicated that maladaptive growth, rather than depressed contractility, is the major cause of the poor prognosis in patients with this syndrome,1 and that the long-term benefits of angiotensin-converting enzyme inhibitors are due to inhibition of proliferative signaling rather than vasodilation.2 The potential importance of molecular abnormalities in the failing heart was further highlighted in 1990 by the discovery that myosin heavy-chain mutations cause hypertrophic cardiomyopathy.3 Many additional sarcomeric protein abnormalities are now known to cause hypertrophic cardiomyopathy,4 5 and between a quarter and a third of idiopathic dilated cardiomyopathies appear to be associated with familial disease.6 7 8 In contrast to hypertrophic cardiomyopathy, most of the abnormal proteins thus far linked to dilated cardiomyopathy are cytoskeletal, rather than sarcomeric.9 10 ::: ::: The cytoskeleton, like the beams and girders in a modern building, maintains a highly organized structure within cells. Cytoskeletal proteins imbedded in the plasma membrane connect this intracellular matrix with extracellular connective tissue proteins and adjacent cells. In addition to these mechanical functions, the cytoskeleton plays a major role in communication. Cytoskeletal proteins, therefore, …",2000,"Circulation","10.1161/01.CIR.101.23.2672",,TRUE,FALSE,TRUE,"https://api.semanticscholar.org/CorpusID:1255734",21356
"12106111","Patterns of Blunt Use Among Rural Young Adult African-American Men","Background Blunts are hollowed-out cigars or leaf tobacco filled with marijuana. Use of blunts has increased since the 1990s and, in 2005, 3.5% of all American youth were estimated to have used blunts in the past month. Blunt smokers may have greater odds of cannabis and tobacco dependency and are at risk of smoking-related diseases. Previous studies have suggested that blunt use is more common among blacks, older teens, and men. However, data pertaining to blunt use in non-adolescent African-American populations are scarce. Purpose To assess patterns of blunt use among young adult African-American men aged 19–30 years residing in five rural Black Belt counties in Alabama and to compare these data with those from tobacco cigarette smokers within the same study population. Methods Verbal, face-to-face interviewer-administered survey of 415 participants collected and analyzed between December 2008 and February 2011. Results 159 respondents (38.3%) smoked cigarettes and 45 smoked blunts (10.8%). Of blunt smokers, 33 also smoked cigarettes (73.3%). Use of blunts was prevalent among unemployed, single men, and occupational blunt use was uncommon. Factors important in the initiation, maintenance, and cessation of product use were similar for blunt and cigarette smokers, especially product use and acceptance by friends. Legal concerns were an important factor facilitating blunt cessation. Conclusions Blunt use is relatively common among male African Americans aged 19–30 years and is frequently associated with concomitant cigarette use. Tobacco control efforts in this male African-American population should also address blunt usage.",2012,"American journal of preventive medicine","10.1016/j.amepre.2011.08.023",,TRUE,FALSE,TRUE,"https://api.semanticscholar.org/CorpusID:12106111",21356
"214793964","Improved face super-resolution generative adversarial networks","The face super-resolution method is used for generating high-resolution images from low-resolution ones for better visualization. The super-resolution generative adversarial network (SRGAN) can generate a single super-resolution image with realistic textures, which is a groundbreaking work. Based on SRGAN, we proposed improved face super-resolution generative adversarial networks. The super-resolution image details generated by SRGAN usually have undesirable artifacts. To further improve visual quality, we delve into the key components of the SRGAN network architecture and improve each part to achieve a more powerful SRGAN. First, the SRGAN employs residual blocks as the core of the very deep generator network G. In this paper, we decide to employ dense convolutional network blocks (dense blocks), which connect each layer to every other layer in a feed-forward fashion as our very deep generator networks. Moreover, in the past few years, generative adversarial networks (GANs) have been applied to solve various problems. Despite its superior performance, it is difficult to train. A simple and effective regularization method called spectral normalization GAN is used to solve this problem. We have experimentally confirmed that our proposed method is superior to the other existing method in training stability and visual improvements.",2020,"Machine Vision and Applications","10.1007/s00138-020-01073-6",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:214793964",21356
"18796810","Predicting customer address changes using transaction behavior patterns","Financial services companies are concerned with identifying when customers have moved because of customer service and marketing concerns. Knowing when customers have moved can create opportunities for these companies to better market their financial products and provide improved customer service. This paper focuses on identifying features of customers who have moved for the purpose of predicting customer address changes. The data consisted of transactional and event data from the customer databases of a large financial services company. The analysis involved supervised learning techniques that used information about whether a customer had changed their address in the system as a response variable. The information gained about the features that explain customer address changes was extrapolated to all customers under the assumption that customers that have moved undergo similar spending patterns regardless of whether they changed their address in the database or not. A logistic model found that a combination of various spending factors leads to an 85.6% increase in positive predictive value in predicting customer movement over the general population. The customers labeled by the model as having moved can be marketed to by the financial company to reach a higher percentage of moving customers, including those customers who did not change their address in the database when they moved.",2015,"2015 Systems and Information Engineering Design Symposium","10.1109/SIEDS.2015.7116988",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:18796810",21356
"16975754","Detecting Unknown Massive Mailing Viruses Using Proactive Methods","The detection of unknown viruses is beyond the capability of many existing virus detection approaches. In this paper, we show how proactive customization of system behaviors can be used to improve the detection rate of unknown malicious executables. Two general proactive methods, behavior skewing and cordoning, and their application in BESIDES, a prototype system that detects unknown massive mailing viruses, are presented.",2004,NA,"10.1007/978-3-540-30143-1_5",,TRUE,FALSE,FALSE,"https://api.semanticscholar.org/CorpusID:16975754",21356
